sortmap	loop32	96	map/build-probe	1	207701820
sortmap	loop32	128	control/spin-fixed-work	1	54649140
sortmap	loop32	128	sort/ints	1	221453086
sortmap	loop32	128	sort/slice-callback	1	86948399
sortmap	loop32	128	map/build-probe	1	208075502
flate	none	96	control/spin-fixed-work	1	54679301
flate	none	96	flate/compress	1	187089024
flate	none	96	flate/decompress	1	350090283
json	a32	128	control/spin-fixed-work	1	54671740
json	a32	128	json/marshal	1	224898894
json	a32	128	json/unmarshal	1	334248936
flate	a32	32	control/spin-fixed-work	1	54657781
flate	a32	32	flate/compress	1	183349178
flate	a32	32	flate/decompress	1	351638089
regexp	none	128	control/spin-fixed-work	1	54687381
regexp	none	128	regexp/find-submatch	1	374150172
regexp	none	128	regexp/anchored-lines	1	167531391
regexp	none	128	regexp/replace	1	394576892
sortmap	none	64	control/spin-fixed-work	1	54684141
sortmap	none	64	sort/ints	1	221543371
sortmap	none	64	sort/slice-callback	1	88708885
sortmap	none	64	map/build-probe	1	234337075
flate	loop32	96	control/spin-fixed-work	1	54659462
flate	loop32	96	flate/compress	1	186293346
flate	loop32	96	flate/decompress	1	348868209
sha	loop32	32	control/spin-fixed-work	1	54667822
sha	loop32	32	sha/sha256-1mib	1	67776087
sha	loop32	32	sha/hmac-1mib	1	41138277
sha	none	32	control/spin-fixed-work	1	54691541
sha	none	32	sha/sha256-1mib	1	67771966
sha	none	32	sha/hmac-1mib	1	41092997
interp	none	32	control/spin-fixed-work	1	54691222
interp	none	32	interp/bytecode-loop	1	691297650
flate	a32	96	control/spin-fixed-work	1	54663542
flate	a32	96	flate/compress	1	184540105
interp	a32	32	control/spin-fixed-work	1	54662862
interp	a32	32	interp/bytecode-loop	1	669133735
flate	a32	64	control/spin-fixed-work	1	54740382
flate	a32	64	flate/compress	1	186915631
flate	a32	64	flate/decompress	1	352018902
regexp	none	96	control/spin-fixed-work	1	54686223
regexp	none	96	regexp/find-submatch	1	375268507
regexp	none	96	regexp/anchored-lines	1	172052004
regexp	none	96	regexp/replace	1	387758972
sortmap	none	96	control/spin-fixed-work	1	54666183
sortmap	none	96	sort/ints	1	221639178
sortmap	none	96	sort/slice-callback	1	88478007
sortmap	none	96	map/build-probe	1	227568550
regexp	a32	32	control/spin-fixed-work	1	54654264
regexp	a32	32	regexp/find-submatch	1	380037759
regexp	a32	32	regexp/anchored-lines	1	171175285
regexp	a32	32	regexp/replace	1	397025593
flate	loop32	32	control/spin-fixed-work	1	54681343
flate	loop32	32	flate/compress	1	185426353
flate	loop32	32	flate/decompress	1	348954543
text	none	64	control/spin-fixed-work	1	54666904
text	none	64	text/format-append	1	204825589
text	none	64	text/parse	1	232353763
text	none	64	text/sprintf	1	245520628
text	none	64	text/utf8-decode	1	130734609
text	loop32	96	control/spin-fixed-work	1	54692064
text	loop32	96	text/format-append	1	184905553
text	loop32	96	text/parse	1	227156994
text	loop32	96	text/sprintf	1	259285455
text	loop32	96	text/utf8-decode	1	129369848
interp	a32	64	control/spin-fixed-work	1	54682505
interp	a32	64	interp/bytecode-loop	1	674201572
regexp	loop32	64	control/spin-fixed-work	1	54688545
regexp	loop32	64	regexp/find-submatch	1	396544840
regexp	loop32	64	regexp/anchored-lines	1	168347004
regexp	loop32	64	regexp/replace	1	417282642
p256	loop32	32	control/spin-fixed-work	1	54690145
p256	loop32	32	p256/sign-verify	1	293533765
p256	loop32	32	p256/verify	1	214353013
text	none	96	control/spin-fixed-work	1	54645865
text	none	96	text/format-append	1	196530379
text	none	96	text/parse	1	231706047
text	none	96	text/sprintf	1	253903090
text	none	96	text/utf8-decode	1	130407932
json	a32	64	control/spin-fixed-work	1	54669546
json	a32	64	json/marshal	1	231580888
json	a32	64	json/unmarshal	1	334225087
p256	loop32	128	control/spin-fixed-work	1	54697186
p256	loop32	128	p256/sign-verify	1	293279089
p256	loop32	128	p256/verify	1	214633136
sha	a32	64	control/spin-fixed-work	1	54664186
sha	a32	64	sha/sha256-1mib	1	67767372
sha	a32	64	sha/hmac-1mib	1	41137119
flate	loop32	64	control/spin-fixed-work	1	54669026
flate	loop32	64	flate/compress	1	184775879
flate	loop32	64	flate/decompress	1	349331439
regexp	a32	64	control/spin-fixed-work	1	54652386
regexp	a32	64	regexp/find-submatch	1	398501175
regexp	a32	64	regexp/anchored-lines	1	167840287
regexp	a32	64	regexp/replace	1	414963209
regexp	none	64	control/spin-fixed-work	1	54781347
regexp	none	64	regexp/find-submatch	1	373834290
regexp	none	64	regexp/anchored-lines	1	169016050
regexp	none	64	regexp/replace	1	391372165
flate	loop32	128	control/spin-fixed-work	1	54698347
flate	loop32	128	flate/compress	1	191192854
flate	loop32	128	flate/decompress	1	349313284
