interp	a32	24	interp/bytecode-loop	0	669281945
json	a16	12	control/spin-fixed-work	0	54681394
json	a16	12	json/marshal	0	233393039
json	a16	12	json/unmarshal	0	342006504
regexp	loop32	16	control/spin-fixed-work	0	54675354
regexp	loop32	16	regexp/find-submatch	0	381978115
regexp	loop32	16	regexp/anchored-lines	0	175853273
regexp	loop32	16	regexp/replace	0	394317768
p256	a16	16	control/spin-fixed-work	0	54703194
p256	a16	16	p256/sign-verify	0	295361224
p256	a16	16	p256/verify	0	215869844
sha	a64	24	control/spin-fixed-work	0	54709674
sha	a64	24	sha/sha256-1mib	0	67852691
sha	a64	24	sha/hmac-1mib	0	41200256
regexp	loop32	4	control/spin-fixed-work	0	54721434
regexp	loop32	4	regexp/find-submatch	0	382033474
regexp	loop32	4	regexp/anchored-lines	0	176537515
regexp	loop32	4	regexp/replace	0	396213215
flate	none	28	control/spin-fixed-work	0	54659753
flate	none	28	flate/compress	0	188611567
flate	none	28	flate/decompress	0	348814053
sortmap	loop32	12	control/spin-fixed-work	0	54677474
sortmap	loop32	12	sort/ints	0	221746708
sortmap	loop32	12	sort/slice-callback	0	88364018
sortmap	loop32	12	map/build-probe	0	202054784
sortmap	head32	12	control/spin-fixed-work	0	54683714
sortmap	head32	12	sort/ints	0	218457775
sortmap	head32	12	sort/slice-callback	0	88267658
sortmap	head32	12	map/build-probe	0	207135166
p256	a64	12	control/spin-fixed-work	0	54723874
p256	a64	12	p256/sign-verify	0	293988977
p256	a64	12	p256/verify	0	215151080
json	none	0	control/spin-fixed-work	0	54701234
json	none	0	json/marshal	0	253424844
json	none	0	json/unmarshal	0	369532100
sortmap	loop32	20	control/spin-fixed-work	0	54686994
sortmap	loop32	20	sort/ints	0	221747709
sortmap	loop32	20	sort/slice-callback	0	87745735
sortmap	loop32	20	map/build-probe	0	231883992
sortmap	a64	20	control/spin-fixed-work	0	54674914
sortmap	a64	20	sort/ints	0	218991576
sortmap	a64	20	sort/slice-callback	0	87874536
sortmap	a64	20	map/build-probe	0	211959346
sha	loop32	24	control/spin-fixed-work	0	54655994
sha	loop32	24	sha/sha256-1mib	0	67788050
sha	loop32	24	sha/hmac-1mib	0	41170136
json	none	12	control/spin-fixed-work	0	54674874
json	none	12	json/marshal	0	247006137
json	none	12	json/unmarshal	0	370524105
p256	none	4	control/spin-fixed-work	0	54748074
p256	none	4	p256/sign-verify	0	296348508
p256	none	4	p256/verify	0	214648758
json	a16	8	control/spin-fixed-work	0	54747114
json	a16	8	json/marshal	0	229955143
json	a16	8	json/unmarshal	0	334421910
sha	head32	16	control/spin-fixed-work	0	54696074
sha	head32	16	sha/sha256-1mib	0	67808850
sha	head32	16	sha/hmac-1mib	0	41166376
sortmap	head32	16	control/spin-fixed-work	0	54681313
sortmap	head32	16	sort/ints	0	218908216
sortmap	head32	16	sort/slice-callback	0	88266538
sortmap	head32	16	map/build-probe	0	213477873
sha	loop32	4	control/spin-fixed-work	0	54675674
sha	loop32	4	sha/sha256-1mib	0	67787090
sha	loop32	4	sha/hmac-1mib	0	41191176
sha	a32	24	control/spin-fixed-work	0	54674914
sha	a32	24	sha/sha256-1mib	0	67847130
sha	a32	24	sha/hmac-1mib	0	41163616
p256	a64	0	control/spin-fixed-work	0	54771514
p256	a64	0	p256/sign-verify	0	293837937
p256	a64	0	p256/verify	0	214975279
json	a64	28	control/spin-fixed-work	0	54663914
json	a64	28	json/marshal	0	229688342
json	a64	28	json/unmarshal	0	335731395
sortmap	loop32	28	control/spin-fixed-work	0	54646274
sortmap	loop32	28	sort/ints	0	221641468
sortmap	loop32	28	sort/slice-callback	0	87454214
sortmap	loop32	28	map/build-probe	0	204185153
interp	a16	4	control/spin-fixed-work	0	54642954
